"id"	"knockdown_method"	"target"	"cell"	"cell_type"	"platform"	"rep"	"sign"	"target_expr"	"pct_ko"	"pct_ko_threshold"
"GSM1183222"	"Control"	"NAN"	"PC-3"	"Scr-siRNA-day-5b"	"GPL10558"	"c2"	1	NA	NA	"No"
"GSM1183223"	"Control"	"NAN"	"PC-3"	"Scr-siRNA-day-5c"	"GPL10558"	"c3"	1	NA	NA	"No"
"GSM1183224"	"siRNA"	"HSF1"	"PC-3"	"HSF1-siRNA-day-5a"	"GPL10558"	"k1"	-1	0.393545268703245	1.16304710382622	"Yes"
"GSM1183225"	"siRNA"	"HSF1"	"PC-3"	"HSF1-siRNA-day-5b"	"GPL10558"	"k2"	-1	-1.19450073685159	1.16304710382622	"Yes"
"GSM1183226"	"siRNA"	"HSF1"	"PC-3"	"HSF1-siRNA-day-5c"	"GPL10558"	"k3"	-1	0.809806556131536	1.16304710382622	"Yes"
"GSM1183227"	"siRNA"	"HSF2"	"PC-3"	"HSF2-siRNA-day-5a"	"GPL10558"	"k1"	-1	0.665683776416954	4.91547875509746	"Yes"
"GSM1183228"	"siRNA"	"HSF2"	"PC-3"	"HSF2-siRNA-day-5b"	"GPL10558"	"k2"	-1	-1.47666731869989	4.91547875509746	"Yes"
"GSM1183229"	"siRNA"	"HSF2"	"PC-3"	"HSF2-siRNA-day-5c"	"GPL10558"	"k3"	-1	-0.188603882985947	4.91547875509746	"Yes"
"GSM1183230"	"Control"	"NAN"	"PC-3"	"Scr-siRNA-day-8a"	"GPL10558"	"c1"	1	NA	NA	"No"
"GSM1183231"	"Control"	"NAN"	"PC-3"	"Scr-siRNA-day-8b"	"GPL10558"	"c2"	1	NA	NA	"No"
"GSM1183232"	"Control"	"NAN"	"PC-3"	"Scr-siRNA-day-8c"	"GPL10558"	"c3"	1	NA	NA	"No"
"GSM1183233"	"siRNA"	"HSF1"	"PC-3"	"HSF1-siRNA-day-8a"	"GPL10558"	"k1"	-1	1.06879991485927	1.16304710382622	"Yes"
"GSM1183234"	"siRNA"	"HSF1"	"PC-3"	"HSF1-siRNA-day-8b"	"GPL10558"	"k2"	-1	-0.507302738841168	1.16304710382622	"Yes"
"GSM1183235"	"siRNA"	"HSF1"	"PC-3"	"HSF1-siRNA-day-8c"	"GPL10558"	"k3"	-1	-0.723767122376489	1.16304710382622	"Yes"
"GSM1183236"	"siRNA"	"HSF2"	"PC-3"	"HSF2-siRNA-day-8a"	"GPL10558"	"k1"	-1	-1.25173465038349	4.91547875509746	"Yes"
"GSM1183237"	"siRNA"	"HSF2"	"PC-3"	"HSF2-siRNA-day-8b"	"GPL10558"	"k2"	-1	-1.24247520921297	4.91547875509746	"Yes"
"GSM1183238"	"siRNA"	"HSF2"	"PC-3"	"HSF2-siRNA-day-8c"	"GPL10558"	"k3"	-1	0.810274562931314	4.91547875509746	"Yes"
"GSM1047006"	"siRNA"	"LEF1"	"BL2"	"A2-LEF1"	"GPL570"	"k1"	-1	-0.484515441089059	NA	"No"
"GSM1047008"	"siRNA"	"LEF1"	"BL2"	"A4-LEF1"	"GPL570"	"k2"	-1	-0.498230174462609	NA	"No"
"GSM1047010"	"siRNA"	"LEF1"	"BL2"	"A6-LEF1"	"GPL570"	"k3"	-1	-0.457897078833162	NA	"No"
"GSM1684733"	"shRNA"	"PTEN"	"A549"	"A549-lung-adenocarcinoma-NS-PTEN-rep1"	"GPL10558"	"k1"	-1	-0.586222899575648	NA	"No"
"GSM1684734"	"shRNA"	"PTEN"	"A549"	"A549-lung-adenocarcinoma-NS-PTEN-rep2"	"GPL10558"	"k2"	-1	-0.459847193090995	NA	"No"
"GSM1684735"	"shRNA"	"PTEN"	"A549"	"A549-lung-adenocarcinoma-NS-PTEN-rep3"	"GPL10558"	"k3"	-1	-0.506190574392352	NA	"No"
"GSM1684736"	"shRNA"	"Cul3"	"A549"	"A549-lung-adenocarcinoma-CUL3-PTEN-rep1"	"GPL10558"	"k1"	-1	NA	NA	"No"
"GSM1684737"	"shRNA"	"Cul3"	"A549"	"A549-lung-adenocarcinoma-CUL3-PTEN-rep2"	"GPL10558"	"k2"	-1	NA	NA	"No"
"GSM1684738"	"shRNA"	"Cul3"	"A549"	"A549-lung-adenocarcinoma-CUL3-PTEN-rep3"	"GPL10558"	"k3"	-1	NA	NA	"No"
"GSM2013651"	"siRNA"	"SOX9"	"VCaP"	"VCAP-SOX9i-A-rep-1"	"GPL570"	"k1"	-1	0.0883713262759065	NA	"No"
"GSM2013652"	"siRNA"	"SOX9"	"VCaP"	"VCAP-SOX9i-A-rep-2"	"GPL570"	"k2"	-1	0.315110652954393	NA	"No"
"GSM2013653"	"siRNA"	"SOX9"	"VCaP"	"VCAP-SOX9i-B-rep-1"	"GPL570"	"k1"	-1	-0.124744136109867	NA	"No"
"GSM2013654"	"siRNA"	"SOX9"	"VCaP"	"VCAP-SOX9i-B-rep-2"	"GPL570"	"k2"	-1	1.78929419868504	NA	"No"
"GSM1648767"	"siRNA"	"SF1"	"OsisHESC"	"OsisHESC-SF1-siRNA-1"	"GPL16699"	"k1"	-1	1.82281031504398	NA	"No"
"GSM1648768"	"siRNA"	"SF1"	"OsisHESC"	"OsisHESC-SF1-siRNA-2"	"GPL16699"	"k2"	-1	0.071532350435641	NA	"No"
"GSM1648769"	"siRNA"	"SF1"	"OsisHESC"	"OsisHESC-SF1-siRNA-3"	"GPL16699"	"k3"	-1	-0.545705578878307	NA	"No"
"GSM1225717"	"shRNA"	"MITF"	"COLO829"	"COLO829-shMITF-DMSO-A"	"GPL6244"	"k1"	-1	-1.15292354633054	NA	"No"
"GSM1225718"	"shRNA"	"MITF"	"COLO829"	"COLO829-shMITF-DMSO-B"	"GPL6244"	"k2"	-1	-1.31559938112635	NA	"No"
"GSM1225719"	"shRNA"	"MITF"	"COLO829"	"COLO829-shMITF-PLX4032-A"	"GPL6244"	"k1"	-1	-0.31589485464656	NA	"No"
"GSM1225720"	"shRNA"	"MITF"	"COLO829"	"COLO829-shMITF-PLX4032-B"	"GPL6244"	"k2"	-1	-0.301898303084354	NA	"No"
"GSM1688797"	"shRNA"	"SALL4"	"H661"	"Lung-cancer-cell-H661-with-SALL4-shRNA--rep1"	"GPL6244"	"k1"	-1	-0.40231231789281	NA	"No"
"GSM1688798"	"shRNA"	"SALL4"	"H661"	"Lung-cancer-cell-H661-with-SALL4-shRNA--rep2"	"GPL6244"	"k2"	-1	-0.422470056327843	NA	"No"
"GSM1688799"	"shRNA"	"SALL4"	"H661"	"Lung-cancer-cell-H661-with-SALL4-shRNA--rep3"	"GPL6244"	"k3"	-1	-0.483533948341949	NA	"No"
"GSM1849682"	"siRNA"	"SNAI2"	"MCFDCIS"	"MCFDCIS-siSNAI2-A"	"GPL10558"	"k1"	-1	-0.464323992276095	NA	"No"
"GSM1849684"	"siRNA"	"SNAI2"	"MCFDCIS"	"MCFDCIS-siSNAI2-B"	"GPL10558"	"k2"	-1	-0.721760774237889	NA	"No"
"GSM1525189"	"siRNA"	"GATA6"	"HT29"	"HT29-siGATA6"	"GPL16686"	"k1"	-1	-1	NA	"No"
"GSM630839"	"shRNA"	"MYB"	"CD34"	"shMYB-Day-5-of-diff-rep-1"	"GPL8019"	"k1"	-1	-0.437094565182773	NA	"No"
"GSM630840"	"shRNA"	"MYB"	"CD34"	"shMYB-Day-5-of-diff-rep-2"	"GPL8019"	"k2"	-1	-0.566589516822561	NA	"No"
"GSM630841"	"shRNA"	"MYB"	"CD34"	"shMYB-Day-5-of-diff-rep-3"	"GPL8019"	"k3"	-1	-0.519630742443386	NA	"No"
"GSM630842"	"shRNA"	"MYB"	"CD34"	"shMYB-Day-5-of-diff-rep-4"	"GPL8019"	"k4"	-1	-0.551364809054137	NA	"No"
"GSM1105435"	"shRNA"	"HMGA1"	"MDA-MB-231"	"shHMGA1-treated-cells-biological-rep1"	"GPL5175"	"k1"	-1	-0.343046700829144	NA	"No"
"GSM1105436"	"shRNA"	"HMGA1"	"MDA-MB-231"	"shHMGA1-treated-cells-biological-rep2"	"GPL5175"	"k2"	-1	-0.702553266201443	NA	"No"
"GSM1105437"	"shRNA"	"HMGA1"	"MDA-MB-231"	"shHMGA1-treated-cells-biological-rep3"	"GPL5175"	"k3"	-1	-0.466151312651045	NA	"No"
"GSM1974043"	"shRNA"	"ARNT"	"WA09-H9"	"H9-shARNT-D-2-87-2521-1-1"	"GPL10558"	"k1"	-1	-0.86573679417056	NA	"No"
"GSM1974044"	"shRNA"	"ARNT"	"WA09-H9"	"H9-shARNT-D-2-87-2521-2-1"	"GPL10558"	"k2"	-1	-0.575544807833158	NA	"No"
"GSM1974045"	"shRNA"	"ARNT"	"WA09-H9"	"H9-shARNT-D-2-87-2521-3-1"	"GPL10558"	"k3"	-1	-0.31168617335889	NA	"No"
"GSM1974046"	"shRNA"	"ARNT"	"WA09-H9"	"H9-shARNT-D3-87-2524-1-1"	"GPL10558"	"k1"	-1	-0.505234428577268	NA	"No"
"GSM1974047"	"shRNA"	"ARNT"	"WA09-H9"	"H9-shARNT-D3-87-2524-2-1"	"GPL10558"	"k2"	-1	-0.37568085902009	NA	"No"
"GSM1974048"	"shRNA"	"ARNT"	"WA09-H9"	"H9-shARNT-D3-87-2524-3-1"	"GPL10558"	"k3"	-1	-0.258435662027509	NA	"No"
"GSM1974049"	"shRNA"	"ARNT"	"WA09-H9"	"H9-shARNT-HYPOX-D3+2-87-2522-1-1"	"GPL10558"	"k1"	-1	-0.264003954888807	NA	"No"
"GSM1974050"	"shRNA"	"ARNT"	"WA09-H9"	"H9-shARNT-HYPOX-D3+2-87-2522-2-1"	"GPL10558"	"k2"	-1	-0.427294909040664	NA	"No"
"GSM1974051"	"shRNA"	"ARNT"	"WA09-H9"	"H9-shARNT-HYPOX-D3+2-87-2522-3-1"	"GPL10558"	"k3"	-1	-0.342742303459488	NA	"No"
"GSM1974052"	"shRNA"	"ARNT"	"WA09-H9"	"H9-shARNT-NORMOX-D3+2-87-2523-1-1"	"GPL10558"	"k1"	-1	-0.334978005530636	NA	"No"
"GSM1974053"	"shRNA"	"ARNT"	"WA09-H9"	"H9-shARNT-NORMOX-D3+2-87-2523-2-1"	"GPL10558"	"k2"	-1	-0.492125910742506	NA	"No"
"GSM1974054"	"shRNA"	"ARNT"	"WA09-H9"	"H9-shARNT-NORMOX-D3+2-87-2523-3-1"	"GPL10558"	"k3"	-1	-0.23611697365224	NA	"No"
"GSM1331657"	"shRNA"	"HIF1A"	"Huh-7"	"Huh-7-shHIF-1A-Hypoxia-(1%-O2-12-h)"	"GPL14951"	"k1"	-1	-1	NA	"No"
"GSM698671"	"siRNA"	"NFE2L2"	"A549"	"Gene-expression-in-NRF2-knockdown-A549-cells-(no.1)"	"GPL4133"	"k1"	-1	0.0681072379419231	NA	"No"
"GSM698672"	"siRNA"	"NFE2L2"	"A549"	"Gene-expression-in-NRF2-knockdown-A549-cells-(no.2)"	"GPL4133"	"k2"	-1	-0.60000412771139	NA	"No"
"GSM698673"	"siRNA"	"NFE2L2"	"A549"	"Gene-expression-in-NRF2-knockdown-A549-cells-(no.3)"	"GPL4133"	"k3"	-1	-0.0681072379419231	NA	"No"
"GSM2305449"	"shRNA"	"AR"	"CWR22Rv1"	"Rv1-AR-KD-rep1"	"GPL16686"	"k1"	-1	-0.932171716885725	NA	"No"
"GSM2305450"	"shRNA"	"AR"	"CWR22Rv1"	"Rv1-AR-KD-rep2"	"GPL16686"	"k2"	-1	-0.434356590200821	NA	"No"
"GSM373617"	"shRNA"	"YY1"	"HeLa"	"First-shYY1"	"GPL570"	"k1"	-1	-0.474532483931962	NA	"No"
"GSM373618"	"shRNA"	"YY1"	"HeLa"	"Second-shYY1"	"GPL570"	"k2"	-1	-0.511033296789893	NA	"No"
"GSM373619"	"shRNA"	"YY1"	"HeLa"	"Third-shYY1"	"GPL570"	"k3"	-1	-0.523233156136397	NA	"No"
"GSM373624"	"shRNA"	"YY1"	"HeLa"	"First-shYY1-and-shYY2"	"GPL570"	"k1"	-1	NA	NA	"No"
"GSM373625"	"shRNA"	"YY1"	"HeLa"	"Second-shYY1-and-shYY2"	"GPL570"	"k2"	-1	NA	NA	"No"
"GSM373626"	"shRNA"	"YY1"	"HeLa"	"Third-shYY1-and-shYY2"	"GPL570"	"k3"	-1	NA	NA	"No"
"GSM925125"	"shRNA"	"SPDEF"	"MCF-7"	"PDEF--rep1"	"GPL96"	"k1"	-1	1.54757687507536	NA	"No"
"GSM925127"	"shRNA"	"SPDEF"	"MCF-7"	"PDEF--rep2"	"GPL96"	"k2"	-1	-0.431559669072272	NA	"No"
"GSM984405"	"siRNA"	"FOXM1"	"U87"	"FOXM1-siRNA"	"GPL570"	"NAN"	-1	-0.999999999999997	NA	"No"
"GSM1149528"	"siRNA"	"NR2F2"	"TOV112D"	"TOV112D-COUP-TFII-1"	"GPL6947"	"k1"	-1	-0.545291559913549	NA	"No"
"GSM1149530"	"siRNA"	"NR2F2"	"TOV112D"	"TOV112D-COUP-TFII-2"	"GPL6947"	"k2"	-1	-0.605428232892325	NA	"No"
"GSM1149532"	"siRNA"	"NR2F2"	"TOV112D"	"TOV112D-COUP-TFII-4"	"GPL6947"	"k3"	-1	-0.391786938969418	NA	"No"
"GSM1149534"	"siRNA"	"NR2F2"	"ES2"	"ES2-COUP-TFII-3-25nM"	"GPL6947"	"k1"	-1	-0.646584309416213	NA	"No"
"GSM1149536"	"siRNA"	"NR2F2"	"ES2"	"ES2-COUP-TFII-4-25nM"	"GPL6947"	"k2"	-1	-0.695760750850913	NA	"No"
"GSM1149538"	"siRNA"	"NR2F2"	"ES2"	"ES2-COUP-TFII-5-25nM"	"GPL6947"	"k3"	-1	-0.409977357666636	NA	"No"
"GSM1062038"	"shRNA"	"MYBL2"	"CD34+-bone-marrow-cells"	"shRNA-1"	"GPL15401"	"k1"	-1	-0.299407619670043	1.34608760416984	"Yes"
"GSM1062039"	"shRNA"	"MYBL2"	"CD34+-bone-marrow-cells"	"shRNA-2"	"GPL15401"	"k2"	-1	-0.224903434465308	1.34608760416984	"Yes"
"GSM1062040"	"shRNA"	"MYBL2"	"CD34+-bone-marrow-cells"	"shRNA-3"	"GPL15401"	"k3"	-1	-0.204157554734434	1.34608760416984	"Yes"
"GSM1062041"	"shRNA"	"MYBL2"	"CD34+-bone-marrow-cells"	"shRNA-4"	"GPL15401"	"k4"	-1	-0.168396886442283	1.34608760416984	"Yes"
"GSM1062042"	"shRNA"	"MYBL2"	"CD34+-bone-marrow-cells"	"shRNA-5"	"GPL15401"	"k5"	-1	-0.0896027616486103	1.34608760416984	"Yes"
"GSM1062043"	"shRNA"	"MYBL2"	"CD34+-bone-marrow-cells"	"shRNA-6"	"GPL15401"	"k6"	-1	-0.0880275494557976	1.34608760416984	"Yes"
"GSM1062044"	"shRNA"	"MYBL2"	"CD34+-bone-marrow-cells"	"shRNA-7"	"GPL15401"	"k7"	-1	0.0880275494557977	1.34608760416984	"Yes"
"GSM1062045"	"Control"	"NAN"	"CD34+-bone-marrow-cells"	"shRNA-8"	"GPL15401"	"c8"	1	NA	NA	"No"
"GSM652261"	"Control"	"NAN"	"NCI-H295R"	"overexpression-of-wild-type-SF-1-biol-replicate-1"	"GPL6244"	"c1"	1	NA	NA	"No"
"GSM652262"	"Control"	"NAN"	"NCI-H295R"	"overexpression-of-wild-type-SF-1-biol-replicate-2"	"GPL6244"	"c2"	1	NA	NA	"No"
"GSM652263"	"Control"	"NAN"	"NCI-H295R"	"overexpression-of-wild-type-SF-1-biol-replicate-3"	"GPL6244"	"c3"	1	NA	NA	"No"
"GSM652264"	"Control"	"NAN"	"NCI-H295R"	"overexpression-of-mutant-G35E-SF-1-biol-replicate-1"	"GPL6244"	"c1"	1	NA	NA	"No"
"GSM652265"	"Control"	"NAN"	"NCI-H295R"	"overexpression-of-mutant-G35E-SF-1-biol-replicate-2"	"GPL6244"	"c2"	1	NA	NA	"No"
"GSM652266"	"Control"	"NAN"	"NCI-H295R"	"overexpression-of-mutant-G35E-SF-1-biol-replicate-3"	"GPL6244"	"c3"	1	NA	NA	"No"
"GSM652267"	"shRNA"	"SF1"	"NCI-H295R"	"SF-1-knockdown-with-shRNA-biol-replicate-1"	"GPL6244"	"k1"	-1	-0.142857142857165	NA	"No"
"GSM652268"	"shRNA"	"SF1"	"NCI-H295R"	"SF-1-knockdown-with-shRNA-biol-replicate-2"	"GPL6244"	"k2"	-1	-0.714285714285722	NA	"No"
"GSM652269"	"shRNA"	"SF1"	"NCI-H295R"	"SF-1-knockdown-with-shRNA-biol-replicate-3"	"GPL6244"	"k3"	-1	-0.857142857142861	NA	"No"
"GSM652270"	"shRNA"	"SF1"	"NCI-H295R"	"SF-1-knockdown-with-shRNA-biol-replicate-4"	"GPL6244"	"k4"	-1	-1.14285714285714	NA	"No"
"GSM652271"	"shRNA"	"SF1"	"NCI-H295R"	"SF-1-knockdown-with-shRNA-biol-replicate-5"	"GPL6244"	"k5"	-1	0.428571428571418	NA	"No"
"GSM2486319"	"shRNA"	"RUNX1"	"MV4-11"	"MV4-11-shRx1-rep1"	"GPL17692"	"k1"	-1	-0.850985143148639	NA	"No"
"GSM2486320"	"shRNA"	"RUNX2"	"MV4-11"	"MV4-11-shRx2-rep1"	"GPL17692"	"k1"	-1	-1.42307769423558	NA	"No"
"GSM2486321"	"shRNA"	"RUNX3"	"MV4-11"	"MV4-11-shRx3-rep1"	"GPL17692"	"k1"	-1	-0.455045483393272	NA	"No"
"GSM2486322"	"shRNA"	"RUNX1"	"MV4-11"	"MV4-11-shRx1+shRx2-rep1"	"GPL17692"	"k1"	-1	NA	NA	"No"
"GSM2486323"	"shRNA"	"RUNX1"	"MV4-11"	"MV4-11-shRx1+shRx3-rep1"	"GPL17692"	"k1"	-1	NA	NA	"No"
"GSM2486324"	"shRNA"	"RUNX2"	"MV4-11"	"MV4-11-shRx2+shRx3-rep1"	"GPL17692"	"k1"	-1	NA	NA	"No"
"GSM2486325"	"shRNA"	"RUNX1"	"MV4-11"	"MV4-11-shRx1+shRx2+shRx3-rep1"	"GPL17692"	"k1"	-1	NA	NA	"No"
"GSM2486326"	"Control"	"NAN"	"MV4-11"	"MV4-11-DMSO-rep1"	"GPL17692"	"c1"	1	NA	NA	"No"
"GSM2486327"	"Chb-M"	"NAN"	"MV4-11"	"MV4-11-Chb-Mp-rep1"	"GPL17692"	"k1"	-1	NA	NA	"No"
"GSM2486328"	"Chb-50"	"NAN"	"MV4-11"	"MV4-11-Chb-50-rep1"	"GPL17692"	"k1"	-1	NA	NA	"No"
"GSM2433862"	"siRNA"	"STAT3"	"LX-2"	"10-siST3-0h-1"	"GPL19251"	"k1"	-1	-0.4311103568674	NA	"No"
"GSM2433863"	"siRNA"	"STAT3"	"LX-2"	"11-siST3-0h-2"	"GPL19251"	"k2"	-1	-0.620566841834536	NA	"No"
"GSM2433864"	"siRNA"	"STAT3"	"LX-2"	"12-siST3-0h-3"	"GPL19251"	"k3"	-1	-0.645050294090457	NA	"No"
"GSM2433865"	"siRNA"	"STAT3"	"LX-2"	"13-siST3-2h-1"	"GPL19251"	"k1"	-1	-0.44181588049679	NA	"No"
"GSM2433866"	"siRNA"	"STAT3"	"LX-2"	"14-siST3-2h-2"	"GPL19251"	"k2"	-1	-0.427644280947051	NA	"No"
"GSM2433867"	"siRNA"	"STAT3"	"LX-2"	"15-siST3-2h-3"	"GPL19251"	"k3"	-1	-0.412558545399786	NA	"No"
"GSM702227"	"siRNA"	"RUNX2"	"MCF7VP"	"MCF7VP-cell-line-RUNX2-knockdown"	"GPL570"	"k1"	-1	-1	NA	"No"
"GSM467134"	"siRNA"	"ELK1"	"MDA-MB-231"	"ELK1-siRNA-transfected-cells-vs.-mock-transfected-cells-siRNA1"	"GPL4133"	"k1"	-1	1	NA	"No"
"GSM467135"	"siRNA"	"ELK1"	"MDA-MB-231"	"ELK1-siRNA-transfected-cells-vs.-mock-transfected-cells-siRNA2"	"GPL4133"	"k2"	-1	-1	NA	"No"
"GSM467136"	"siRNA"	"NFYA"	"MDA-MB-231"	"NFYA-siRNA-transfected-cells-vs.-mock-transfected-cells-siRNA1"	"GPL4133"	"k1"	-1	-1	NA	"No"
"GSM467137"	"siRNA"	"NFYA"	"MDA-MB-231"	"NFYA-siRNA-transfected-cells-vs.-mock-transfected-cells-siRNA2"	"GPL4133"	"k2"	-1	1	NA	"No"
"GSM1197653"	"siRNA"	"GATA2"	"LNCaP"	"LNCaP-siGATA2-A1"	"GPL14550"	"k1"	-1	1.72621850876957	-0.818453237299798	"No"
"GSM1197654"	"siRNA"	"GATA2"	"LNCaP"	"LNCaP-siGATA2-B1"	"GPL14550"	"k2"	-1	1.62123810588222	-0.818453237299798	"No"
"GSM1197655"	"siRNA"	"GATA2"	"LNCaP"	"LNCaP-siGATA2-E1"	"GPL14550"	"k3"	-1	0.132320012949127	-0.818453237299798	"No"
"GSM1197656"	"siRNA"	"GATA2"	"LNCaP"	"LNCaP-siGATA2-F1"	"GPL14550"	"k4"	-1	-0.132320012949124	-0.818453237299798	"No"
"GSM1311316"	"shRNA"	"ATM"	"MCF-10A"	"MCF-10A-shATM-1-replicate-1-[set-5]"	"GPL10558"	"k1"	-1	-0.16715594971624	0.716100937309419	"Yes"
"GSM1311317"	"shRNA"	"ATM"	"MCF-10A"	"MCF-10A-shATM-1-replicate-2-[set-5]"	"GPL10558"	"k2"	-1	-0.202618533436217	0.716100937309419	"Yes"
"GSM1311318"	"shRNA"	"ATM"	"MCF-10A"	"MCF-10A-shATM-1-replicate-3-[set-5]"	"GPL10558"	"k3"	-1	-0.264049115380035	0.716100937309419	"Yes"
"GSM1311319"	"shRNA"	"ATM"	"MCF-10A"	"MCF-10A-shATM-3-replicate-1-[set-5]"	"GPL10558"	"k1"	-1	0.0281854282795707	0.716100937309419	"Yes"
"GSM1311320"	"shRNA"	"ATM"	"MCF-10A"	"MCF-10A-shATM-3-replicate-2-[set-5]"	"GPL10558"	"k2"	-1	0	0.716100937309419	"Yes"
"GSM1311321"	"shRNA"	"ATM"	"MCF-10A"	"MCF-10A-shATM-3-replicate-3-[set-5]"	"GPL10558"	"k3"	-1	-0.328593155472227	0.716100937309419	"Yes"
"GSM1311322"	"shRNA"	"ATR"	"MCF-10A"	"MCF-10A-shATR-3-replicate-1-[set-5]"	"GPL10558"	"k1"	-1	NA	NA	"No"
"GSM1311323"	"shRNA"	"ATR"	"MCF-10A"	"MCF-10A-shATR-3-replicate-2-[set-5]"	"GPL10558"	"k2"	-1	NA	NA	"No"
"GSM1311324"	"shRNA"	"ATR"	"MCF-10A"	"MCF-10A-shATR-3-replicate-3-[set-5]"	"GPL10558"	"k3"	-1	NA	NA	"No"
"GSM1311325"	"shRNA"	"ATR"	"MCF-10A"	"MCF-10A-shATR-4-replicate-1-[set-5]"	"GPL10558"	"k1"	-1	NA	NA	"No"
"GSM1311326"	"shRNA"	"ATR"	"MCF-10A"	"MCF-10A-shATR-4-replicate-2-[set-5]"	"GPL10558"	"k2"	-1	NA	NA	"No"
"GSM1311327"	"shRNA"	"ATR"	"MCF-10A"	"MCF-10A-shATR-4-replicate-3-[set-5]"	"GPL10558"	"k3"	-1	NA	NA	"No"
"GSM1311328"	"shRNA"	"CHEK1"	"MCF-10A"	"MCF-10A-shCHK1-3-replicate-1-[set-5]"	"GPL10558"	"k1"	-1	NA	NA	"No"
"GSM1311329"	"shRNA"	"CHEK1"	"MCF-10A"	"MCF-10A-shCHK1-3-replicate-2-[set-5]"	"GPL10558"	"k2"	-1	NA	NA	"No"
"GSM1311330"	"shRNA"	"CHEK1"	"MCF-10A"	"MCF-10A-shCHK1-3-replicate-3-[set-5]"	"GPL10558"	"k3"	-1	NA	NA	"No"
"GSM1311331"	"shRNA"	"CHEK1"	"MCF-10A"	"MCF-10A-shCHK1-4-replicate-1-[set-5]"	"GPL10558"	"k1"	-1	NA	NA	"No"
"GSM1311332"	"shRNA"	"CHEK1"	"MCF-10A"	"MCF-10A-shCHK1-4-replicate-2-[set-5]"	"GPL10558"	"k2"	-1	NA	NA	"No"
"GSM1311333"	"shRNA"	"CHEK1"	"MCF-10A"	"MCF-10A-shCHK1-4-replicate-3-[set-5]"	"GPL10558"	"k3"	-1	NA	NA	"No"
"GSM1311334"	"shRNA"	"CHEK2"	"MCF-10A"	"MCF-10A-shCHK2-1-replicate-1-[set-5]"	"GPL10558"	"k1"	-1	NA	NA	"No"
"GSM1311335"	"shRNA"	"CHEK2"	"MCF-10A"	"MCF-10A-shCHK2-1-replicate-2-[set-5]"	"GPL10558"	"k2"	-1	NA	NA	"No"
"GSM1311336"	"shRNA"	"CHEK2"	"MCF-10A"	"MCF-10A-shCHK2-1-replicate-3-[set-5]"	"GPL10558"	"k3"	-1	NA	NA	"No"
"GSM1311337"	"shRNA"	"CHEK2"	"MCF-10A"	"MCF-10A-shCHK2-2-replicate-1-[set-5]"	"GPL10558"	"k1"	-1	NA	NA	"No"
"GSM1311338"	"shRNA"	"CHEK2"	"MCF-10A"	"MCF-10A-shCHK2-2-replicate-2-[set-5]"	"GPL10558"	"k2"	-1	NA	NA	"No"
"GSM1311339"	"shRNA"	"CHEK2"	"MCF-10A"	"MCF-10A-shCHK2-2-replicate-3-[set-5]"	"GPL10558"	"k3"	-1	NA	NA	"No"
"GSM409128"	"siRNA"	"MITF"	"NZM15"	"NZM15-siMITF-30hrs-rep1"	"GPL570"	"k1"	-1	-1.77828424217837	NA	"No"
"GSM409129"	"siRNA"	"PAX3"	"NZM15"	"NZM15-siPAX3-30hrs-rep1"	"GPL570"	"k1"	-1	-1.9827322260369	NA	"No"
"GSM409132"	"siRNA"	"MITF"	"NZM12"	"NZM12-siMITF-30hrs-rep1"	"GPL570"	"k1"	-1	-1.62799964614553	NA	"No"
"GSM409133"	"siRNA"	"PAX3"	"NZM12"	"NZM12-siPAX3-30hrs-rep1"	"GPL570"	"k1"	-1	-1.26718480719063	NA	"No"
"GSM658199"	"siRNA"	"GTF3A"	"MCF-7"	"siAP-2γ-(Dharmacon)-transfected-MCF-7-12h-ETOH"	"GPL6883"	"k1"	-1	NA	NA	"No"
"GSM658200"	"siRNA"	"GTF3A"	"MCF-7"	"siAP-2γ-(Dharmacon)-transfected-MCF-7-12h-E2"	"GPL6883"	"k1"	-1	NA	NA	"No"
"GSM658201"	"siRNA"	"GTF3A"	"MCF-7"	"siAP-2γ-(First-Base)-transfected-MCF-7-12h-ETOH"	"GPL6883"	"k1"	-1	NA	NA	"No"
"GSM658202"	"siRNA"	"GTF3A"	"MCF-7"	"siAP-2γ-(First-Base)-transfected-MCF-7-12h-E2"	"GPL6883"	"k1"	-1	NA	NA	"No"
"GSM1128710"	"siRNA"	"ELK1"	"hBP-CD4+-Tcells"	"ELK1-knockdown-1"	"GPL14550"	"k1"	-1	-0.0981320290021102	NA	"No"
"GSM1128711"	"siRNA"	"ELK1"	"hBP-CD4+-Tcells"	"ELK1-knockdown-2"	"GPL14550"	"k2"	-1	-0.420149393337284	NA	"No"
"GSM1128712"	"siRNA"	"ELK1"	"hBP-CD4+-Tcells"	"ELK1-knockdown-3"	"GPL14550"	"k3"	-1	-0.0890362124388754	NA	"No"
"GSM1128713"	"siRNA"	"ELK1"	"hBP-CD4+-Tcells"	"ELK1-knockdown-4"	"GPL14550"	"k4"	-1	-0.346521940537783	NA	"No"
"GSM1128714"	"siRNA"	"GATA3"	"hBP-CD4+-Tcells"	"GATA3-Knockdown-1"	"GPL14550"	"k1"	-1	0.806292992635085	NA	"No"
"GSM1128715"	"siRNA"	"GATA3"	"hBP-CD4+-Tcells"	"GATA3-Knockdown-2"	"GPL14550"	"k2"	-1	0.783372417296194	NA	"No"
