id	knockdown_method	target	cell	cell_type	db	platform	rep	sign	target_expr	pct_ko	n_row	pct_ko_threshold	components
shRNA.HDGF.HepG2.Liver_Cell_line.ENCODE.ENCSR634KHL.k1	shRNA	HDGF	HepG2	Liver_Cell_line	ENCODE	ENCSR634KHL	k1	-1	16.31	0.888758052226917	row_694	Yes	local_enrichment
shRNA.HDGF.HepG2.Liver_Cell_line.ENCODE.ENCSR634KHL.k1	shRNA	HDGF	HepG2	Liver_Cell_line	ENCODE	ENCSR634KHL	k1	-1	16.31	0.888758052226917	row_694	Yes	delta
shRNA.HDGF.HepG2.Liver_Cell_line.ENCODE.ENCSR634KHL.k1	shRNA	HDGF	HepG2	Liver_Cell_line	ENCODE	ENCSR634KHL	k1	-1	16.31	0.888758052226917	row_694	Yes	quant_nes
shRNA.HDGF.HepG2.Liver_Cell_line.ENCODE.ENCSR634KHL.k2	shRNA	HDGF	HepG2	Liver_Cell_line	ENCODE	ENCSR634KHL	k2	-1	15.81	0.888758052226917	row_695	Yes	total_enrichment
shRNA.HDGF.HepG2.Liver_Cell_line.ENCODE.ENCSR634KHL.k2	shRNA	HDGF	HepG2	Liver_Cell_line	ENCODE	ENCSR634KHL	k2	-1	15.81	0.888758052226917	row_695	Yes	local_enrichment
shRNA.HDGF.HepG2.Liver_Cell_line.ENCODE.ENCSR634KHL.k2	shRNA	HDGF	HepG2	Liver_Cell_line	ENCODE	ENCSR634KHL	k2	-1	15.81	0.888758052226917	row_695	Yes	delta
shRNA.HDGF.HepG2.Liver_Cell_line.ENCODE.ENCSR634KHL.k2	shRNA	HDGF	HepG2	Liver_Cell_line	ENCODE	ENCSR634KHL	k2	-1	15.81	0.888758052226917	row_695	Yes	quant_nes
shRNA.HDGF.HepG2.Liver_Cell_line.ENCODE.ENCSR634KHL.c1	shRNA	HDGF	HepG2	Liver_Cell_line	ENCODE	ENCSR634KHL	c1	1	140.5		row_696	No	total_enrichment
shRNA.HDGF.HepG2.Liver_Cell_line.ENCODE.ENCSR634KHL.c1	shRNA	HDGF	HepG2	Liver_Cell_line	ENCODE	ENCSR634KHL	c1	1	140.5		row_696	No	local_enrichment
shRNA.HDGF.HepG2.Liver_Cell_line.ENCODE.ENCSR634KHL.c1	shRNA	HDGF	HepG2	Liver_Cell_line	ENCODE	ENCSR634KHL	c1	1	140.5		row_696	No	delta
shRNA.HDGF.HepG2.Liver_Cell_line.ENCODE.ENCSR634KHL.c1	shRNA	HDGF	HepG2	Liver_Cell_line	ENCODE	ENCSR634KHL	c1	1	140.5		row_696	No	quant_nes
shRNA.HDGF.HepG2.Liver_Cell_line.ENCODE.ENCSR634KHL.c2	shRNA	HDGF	HepG2	Liver_Cell_line	ENCODE	ENCSR634KHL	c2	1	148.24		row_697	No	total_enrichment
shRNA.HDGF.HepG2.Liver_Cell_line.ENCODE.ENCSR634KHL.c2	shRNA	HDGF	HepG2	Liver_Cell_line	ENCODE	ENCSR634KHL	c2	1	148.24		row_697	No	local_enrichment
shRNA.HDGF.HepG2.Liver_Cell_line.ENCODE.ENCSR634KHL.c2	shRNA	HDGF	HepG2	Liver_Cell_line	ENCODE	ENCSR634KHL	c2	1	148.24		row_697	No	delta
shRNA.HDGF.HepG2.Liver_Cell_line.ENCODE.ENCSR634KHL.c2	shRNA	HDGF	HepG2	Liver_Cell_line	ENCODE	ENCSR634KHL	c2	1	148.24		row_697	No	quant_nes
CRISPRi.SNW1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR409OFU.k1	CRISPRi	SNW1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR409OFU	k1	-1	34.27	0.0685964118799939	row_698	No	total_enrichment
CRISPRi.SNW1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR409OFU.k1	CRISPRi	SNW1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR409OFU	k1	-1	34.27	0.0685964118799939	row_698	No	local_enrichment
CRISPRi.SNW1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR409OFU.k1	CRISPRi	SNW1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR409OFU	k1	-1	34.27	0.0685964118799939	row_698	No	delta
CRISPRi.SNW1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR409OFU.k1	CRISPRi	SNW1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR409OFU	k1	-1	34.27	0.0685964118799939	row_698	No	quant_nes
CRISPRi.SNW1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR409OFU.k2	CRISPRi	SNW1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR409OFU	k2	-1	27.51	0.0685964118799939	row_699	No	total_enrichment
CRISPRi.SNW1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR409OFU.k2	CRISPRi	SNW1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR409OFU	k2	-1	27.51	0.0685964118799939	row_699	No	local_enrichment
CRISPRi.SNW1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR409OFU.k2	CRISPRi	SNW1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR409OFU	k2	-1	27.51	0.0685964118799939	row_699	No	delta
CRISPRi.SNW1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR409OFU.k2	CRISPRi	SNW1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR409OFU	k2	-1	27.51	0.0685964118799939	row_699	No	quant_nes
CRISPRi.SNW1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR409OFU.c1	CRISPRi	SNW1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR409OFU	c1	1	32.62		row_700	No	total_enrichment
CRISPRi.SNW1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR409OFU.c1	CRISPRi	SNW1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR409OFU	c1	1	32.62		row_700	No	local_enrichment
CRISPRi.SNW1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR409OFU.c1	CRISPRi	SNW1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR409OFU	c1	1	32.62		row_700	No	delta
CRISPRi.SNW1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR409OFU.c1	CRISPRi	SNW1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR409OFU	c1	1	32.62		row_700	No	quant_nes
CRISPRi.SNW1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR409OFU.c2	CRISPRi	SNW1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR409OFU	c2	1	33.71		row_701	No	total_enrichment
CRISPRi.SNW1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR409OFU.c2	CRISPRi	SNW1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR409OFU	c2	1	33.71		row_701	No	local_enrichment
CRISPRi.SNW1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR409OFU.c2	CRISPRi	SNW1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR409OFU	c2	1	33.71		row_701	No	delta
CRISPRi.SNW1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR409OFU.c2	CRISPRi	SNW1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR409OFU	c2	1	33.71		row_701	No	quant_nes
CRISPRi.ERF.K562.Haematopoietic_Cell_line.ENCODE.ENCSR268DNJ.k1	CRISPRi	ERF	K562	Haematopoietic_Cell_line	ENCODE	ENCSR268DNJ	k1	-1	55.44	0.455236682275488	row_702	Yes	total_enrichment
CRISPRi.ERF.K562.Haematopoietic_Cell_line.ENCODE.ENCSR268DNJ.k1	CRISPRi	ERF	K562	Haematopoietic_Cell_line	ENCODE	ENCSR268DNJ	k1	-1	55.44	0.455236682275488	row_702	Yes	local_enrichment
CRISPRi.ERF.K562.Haematopoietic_Cell_line.ENCODE.ENCSR268DNJ.k1	CRISPRi	ERF	K562	Haematopoietic_Cell_line	ENCODE	ENCSR268DNJ	k1	-1	55.44	0.455236682275488	row_702	Yes	delta
CRISPRi.ERF.K562.Haematopoietic_Cell_line.ENCODE.ENCSR268DNJ.k1	CRISPRi	ERF	K562	Haematopoietic_Cell_line	ENCODE	ENCSR268DNJ	k1	-1	55.44	0.455236682275488	row_702	Yes	quant_nes
CRISPRi.ERF.K562.Haematopoietic_Cell_line.ENCODE.ENCSR268DNJ.k2	CRISPRi	ERF	K562	Haematopoietic_Cell_line	ENCODE	ENCSR268DNJ	k2	-1	62.06	0.455236682275488	row_703	Yes	total_enrichment
CRISPRi.ERF.K562.Haematopoietic_Cell_line.ENCODE.ENCSR268DNJ.k2	CRISPRi	ERF	K562	Haematopoietic_Cell_line	ENCODE	ENCSR268DNJ	k2	-1	62.06	0.455236682275488	row_703	Yes	local_enrichment
CRISPRi.ERF.K562.Haematopoietic_Cell_line.ENCODE.ENCSR268DNJ.k2	CRISPRi	ERF	K562	Haematopoietic_Cell_line	ENCODE	ENCSR268DNJ	k2	-1	62.06	0.455236682275488	row_703	Yes	delta
CRISPRi.ERF.K562.Haematopoietic_Cell_line.ENCODE.ENCSR268DNJ.k2	CRISPRi	ERF	K562	Haematopoietic_Cell_line	ENCODE	ENCSR268DNJ	k2	-1	62.06	0.455236682275488	row_703	Yes	quant_nes
CRISPRi.ERF.K562.Haematopoietic_Cell_line.ENCODE.ENCSR268DNJ.c1	CRISPRi	ERF	K562	Haematopoietic_Cell_line	ENCODE	ENCSR268DNJ	c1	1	102.71		row_704	No	total_enrichment
CRISPRi.ERF.K562.Haematopoietic_Cell_line.ENCODE.ENCSR268DNJ.c1	CRISPRi	ERF	K562	Haematopoietic_Cell_line	ENCODE	ENCSR268DNJ	c1	1	102.71		row_704	No	local_enrichment
CRISPRi.ERF.K562.Haematopoietic_Cell_line.ENCODE.ENCSR268DNJ.c1	CRISPRi	ERF	K562	Haematopoietic_Cell_line	ENCODE	ENCSR268DNJ	c1	1	102.71		row_704	No	delta
CRISPRi.ERF.K562.Haematopoietic_Cell_line.ENCODE.ENCSR268DNJ.c1	CRISPRi	ERF	K562	Haematopoietic_Cell_line	ENCODE	ENCSR268DNJ	c1	1	102.71		row_704	No	quant_nes
CRISPRi.ERF.K562.Haematopoietic_Cell_line.ENCODE.ENCSR268DNJ.c2	CRISPRi	ERF	K562	Haematopoietic_Cell_line	ENCODE	ENCSR268DNJ	c2	1	112.98		row_705	No	total_enrichment
CRISPRi.ERF.K562.Haematopoietic_Cell_line.ENCODE.ENCSR268DNJ.c2	CRISPRi	ERF	K562	Haematopoietic_Cell_line	ENCODE	ENCSR268DNJ	c2	1	112.98		row_705	No	local_enrichment
CRISPRi.ERF.K562.Haematopoietic_Cell_line.ENCODE.ENCSR268DNJ.c2	CRISPRi	ERF	K562	Haematopoietic_Cell_line	ENCODE	ENCSR268DNJ	c2	1	112.98		row_705	No	delta
CRISPRi.ERF.K562.Haematopoietic_Cell_line.ENCODE.ENCSR268DNJ.c2	CRISPRi	ERF	K562	Haematopoietic_Cell_line	ENCODE	ENCSR268DNJ	c2	1	112.98		row_705	No	quant_nes
shRNA.RBM17.K562.Haematopoietic_Cell_line.ENCODE.ENCSR898OPN.k1	shRNA	RBM17	K562	Haematopoietic_Cell_line	ENCODE	ENCSR898OPN	k1	-1	43.0	0.653981780781663	row_706	Yes	total_enrichment
shRNA.RBM17.K562.Haematopoietic_Cell_line.ENCODE.ENCSR898OPN.k1	shRNA	RBM17	K562	Haematopoietic_Cell_line	ENCODE	ENCSR898OPN	k1	-1	43.0	0.653981780781663	row_706	Yes	local_enrichment
shRNA.RBM17.K562.Haematopoietic_Cell_line.ENCODE.ENCSR898OPN.k1	shRNA	RBM17	K562	Haematopoietic_Cell_line	ENCODE	ENCSR898OPN	k1	-1	43.0	0.653981780781663	row_706	Yes	delta
shRNA.RBM17.K562.Haematopoietic_Cell_line.ENCODE.ENCSR898OPN.k1	shRNA	RBM17	K562	Haematopoietic_Cell_line	ENCODE	ENCSR898OPN	k1	-1	43.0	0.653981780781663	row_706	Yes	quant_nes
shRNA.RBM17.K562.Haematopoietic_Cell_line.ENCODE.ENCSR898OPN.k2	shRNA	RBM17	K562	Haematopoietic_Cell_line	ENCODE	ENCSR898OPN	k2	-1	51.2	0.653981780781663	row_707	Yes	total_enrichment
shRNA.RBM17.K562.Haematopoietic_Cell_line.ENCODE.ENCSR898OPN.k2	shRNA	RBM17	K562	Haematopoietic_Cell_line	ENCODE	ENCSR898OPN	k2	-1	51.2	0.653981780781663	row_707	Yes	local_enrichment
shRNA.RBM17.K562.Haematopoietic_Cell_line.ENCODE.ENCSR898OPN.k2	shRNA	RBM17	K562	Haematopoietic_Cell_line	ENCODE	ENCSR898OPN	k2	-1	51.2	0.653981780781663	row_707	Yes	delta
shRNA.RBM17.K562.Haematopoietic_Cell_line.ENCODE.ENCSR898OPN.k2	shRNA	RBM17	K562	Haematopoietic_Cell_line	ENCODE	ENCSR898OPN	k2	-1	51.2	0.653981780781663	row_707	Yes	quant_nes
shRNA.RBM17.K562.Haematopoietic_Cell_line.ENCODE.ENCSR898OPN.c1	shRNA	RBM17	K562	Haematopoietic_Cell_line	ENCODE	ENCSR898OPN	c1	1	143.35		row_708	No	total_enrichment
shRNA.RBM17.K562.Haematopoietic_Cell_line.ENCODE.ENCSR898OPN.c1	shRNA	RBM17	K562	Haematopoietic_Cell_line	ENCODE	ENCSR898OPN	c1	1	143.35		row_708	No	local_enrichment
shRNA.RBM17.K562.Haematopoietic_Cell_line.ENCODE.ENCSR898OPN.c1	shRNA	RBM17	K562	Haematopoietic_Cell_line	ENCODE	ENCSR898OPN	c1	1	143.35		row_708	No	delta
shRNA.RBM17.K562.Haematopoietic_Cell_line.ENCODE.ENCSR898OPN.c1	shRNA	RBM17	K562	Haematopoietic_Cell_line	ENCODE	ENCSR898OPN	c1	1	143.35		row_708	No	quant_nes
shRNA.RBM17.K562.Haematopoietic_Cell_line.ENCODE.ENCSR898OPN.c2	shRNA	RBM17	K562	Haematopoietic_Cell_line	ENCODE	ENCSR898OPN	c2	1	128.89		row_709	No	total_enrichment
shRNA.RBM17.K562.Haematopoietic_Cell_line.ENCODE.ENCSR898OPN.c2	shRNA	RBM17	K562	Haematopoietic_Cell_line	ENCODE	ENCSR898OPN	c2	1	128.89		row_709	No	local_enrichment
shRNA.RBM17.K562.Haematopoietic_Cell_line.ENCODE.ENCSR898OPN.c2	shRNA	RBM17	K562	Haematopoietic_Cell_line	ENCODE	ENCSR898OPN	c2	1	128.89		row_709	No	delta
shRNA.RBM17.K562.Haematopoietic_Cell_line.ENCODE.ENCSR898OPN.c2	shRNA	RBM17	K562	Haematopoietic_Cell_line	ENCODE	ENCSR898OPN	c2	1	128.89		row_709	No	quant_nes
CRISPRi.ZBTB33.K562.Haematopoietic_Cell_line.ENCODE.ENCSR223QTD.k1	CRISPRi	ZBTB33	K562	Haematopoietic_Cell_line	ENCODE	ENCSR223QTD	k1	-1	4.54	0.6310137457044671	row_710	Yes	total_enrichment
CRISPRi.ZBTB33.K562.Haematopoietic_Cell_line.ENCODE.ENCSR223QTD.k1	CRISPRi	ZBTB33	K562	Haematopoietic_Cell_line	ENCODE	ENCSR223QTD	k1	-1	4.54	0.6310137457044671	row_710	Yes	local_enrichment
CRISPRi.ZBTB33.K562.Haematopoietic_Cell_line.ENCODE.ENCSR223QTD.k1	CRISPRi	ZBTB33	K562	Haematopoietic_Cell_line	ENCODE	ENCSR223QTD	k1	-1	4.54	0.6310137457044671	row_710	Yes	delta
CRISPRi.ZBTB33.K562.Haematopoietic_Cell_line.ENCODE.ENCSR223QTD.k1	CRISPRi	ZBTB33	K562	Haematopoietic_Cell_line	ENCODE	ENCSR223QTD	k1	-1	4.54	0.6310137457044671	row_710	Yes	quant_nes
CRISPRi.ZBTB33.K562.Haematopoietic_Cell_line.ENCODE.ENCSR223QTD.k2	CRISPRi	ZBTB33	K562	Haematopoietic_Cell_line	ENCODE	ENCSR223QTD	k2	-1	4.05	0.6310137457044671	row_711	Yes	total_enrichment
CRISPRi.ZBTB33.K562.Haematopoietic_Cell_line.ENCODE.ENCSR223QTD.k2	CRISPRi	ZBTB33	K562	Haematopoietic_Cell_line	ENCODE	ENCSR223QTD	k2	-1	4.05	0.6310137457044671	row_711	Yes	local_enrichment
CRISPRi.ZBTB33.K562.Haematopoietic_Cell_line.ENCODE.ENCSR223QTD.k2	CRISPRi	ZBTB33	K562	Haematopoietic_Cell_line	ENCODE	ENCSR223QTD	k2	-1	4.05	0.6310137457044671	row_711	Yes	delta
CRISPRi.ZBTB33.K562.Haematopoietic_Cell_line.ENCODE.ENCSR223QTD.k2	CRISPRi	ZBTB33	K562	Haematopoietic_Cell_line	ENCODE	ENCSR223QTD	k2	-1	4.05	0.6310137457044671	row_711	Yes	quant_nes
CRISPRi.ZBTB33.K562.Haematopoietic_Cell_line.ENCODE.ENCSR223QTD.c1	CRISPRi	ZBTB33	K562	Haematopoietic_Cell_line	ENCODE	ENCSR223QTD	c1	1	13.77		row_712	No	total_enrichment
CRISPRi.ZBTB33.K562.Haematopoietic_Cell_line.ENCODE.ENCSR223QTD.c1	CRISPRi	ZBTB33	K562	Haematopoietic_Cell_line	ENCODE	ENCSR223QTD	c1	1	13.77		row_712	No	local_enrichment
CRISPRi.ZBTB33.K562.Haematopoietic_Cell_line.ENCODE.ENCSR223QTD.c1	CRISPRi	ZBTB33	K562	Haematopoietic_Cell_line	ENCODE	ENCSR223QTD	c1	1	13.77		row_712	No	delta
CRISPRi.ZBTB33.K562.Haematopoietic_Cell_line.ENCODE.ENCSR223QTD.c1	CRISPRi	ZBTB33	K562	Haematopoietic_Cell_line	ENCODE	ENCSR223QTD	c1	1	13.77		row_712	No	quant_nes
CRISPRi.ZBTB33.K562.Haematopoietic_Cell_line.ENCODE.ENCSR223QTD.c2	CRISPRi	ZBTB33	K562	Haematopoietic_Cell_line	ENCODE	ENCSR223QTD	c2	1	9.51		row_713	No	total_enrichment
CRISPRi.ZBTB33.K562.Haematopoietic_Cell_line.ENCODE.ENCSR223QTD.c2	CRISPRi	ZBTB33	K562	Haematopoietic_Cell_line	ENCODE	ENCSR223QTD	c2	1	9.51		row_713	No	local_enrichment
CRISPRi.ZBTB33.K562.Haematopoietic_Cell_line.ENCODE.ENCSR223QTD.c2	CRISPRi	ZBTB33	K562	Haematopoietic_Cell_line	ENCODE	ENCSR223QTD	c2	1	9.51		row_713	No	delta
CRISPRi.ZBTB33.K562.Haematopoietic_Cell_line.ENCODE.ENCSR223QTD.c2	CRISPRi	ZBTB33	K562	Haematopoietic_Cell_line	ENCODE	ENCSR223QTD	c2	1	9.51		row_713	No	quant_nes
CRISPRi.MAF1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR733ROU.k1	CRISPRi	MAF1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR733ROU	k1	-1	121.63	0.19737546023853697	row_714	No	total_enrichment
CRISPRi.MAF1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR733ROU.k1	CRISPRi	MAF1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR733ROU	k1	-1	121.63	0.19737546023853697	row_714	No	local_enrichment
CRISPRi.MAF1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR733ROU.k1	CRISPRi	MAF1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR733ROU	k1	-1	121.63	0.19737546023853697	row_714	No	delta
CRISPRi.MAF1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR733ROU.k1	CRISPRi	MAF1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR733ROU	k1	-1	121.63	0.19737546023853697	row_714	No	quant_nes
CRISPRi.MAF1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR733ROU.k2	CRISPRi	MAF1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR733ROU	k2	-1	133.42	0.19737546023853697	row_715	No	total_enrichment
CRISPRi.MAF1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR733ROU.k2	CRISPRi	MAF1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR733ROU	k2	-1	133.42	0.19737546023853697	row_715	No	local_enrichment
CRISPRi.MAF1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR733ROU.k2	CRISPRi	MAF1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR733ROU	k2	-1	133.42	0.19737546023853697	row_715	No	delta
CRISPRi.MAF1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR733ROU.k2	CRISPRi	MAF1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR733ROU	k2	-1	133.42	0.19737546023853697	row_715	No	quant_nes
CRISPRi.MAF1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR733ROU.c1	CRISPRi	MAF1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR733ROU	c1	1	160.86		row_716	No	total_enrichment
CRISPRi.MAF1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR733ROU.c1	CRISPRi	MAF1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR733ROU	c1	1	160.86		row_716	No	local_enrichment
CRISPRi.MAF1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR733ROU.c1	CRISPRi	MAF1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR733ROU	c1	1	160.86		row_716	No	delta
CRISPRi.MAF1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR733ROU.c1	CRISPRi	MAF1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR733ROU	c1	1	160.86		row_716	No	quant_nes
CRISPRi.MAF1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR733ROU.c2	CRISPRi	MAF1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR733ROU	c2	1	156.91		row_717	No	total_enrichment
CRISPRi.MAF1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR733ROU.c2	CRISPRi	MAF1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR733ROU	c2	1	156.91		row_717	No	local_enrichment
CRISPRi.MAF1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR733ROU.c2	CRISPRi	MAF1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR733ROU	c2	1	156.91		row_717	No	delta
CRISPRi.MAF1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR733ROU.c2	CRISPRi	MAF1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR733ROU	c2	1	156.91		row_717	No	quant_nes
shRNA.TAF15.HepG2.Liver_Cell_line.ENCODE.ENCSR998RZI.k1	shRNA	TAF15	HepG2	Liver_Cell_line	ENCODE	ENCSR998RZI	k1	-1	37.32	-0.0282463711259317	row_718	No	total_enrichment
shRNA.TAF15.HepG2.Liver_Cell_line.ENCODE.ENCSR998RZI.k1	shRNA	TAF15	HepG2	Liver_Cell_line	ENCODE	ENCSR998RZI	k1	-1	37.32	-0.0282463711259317	row_718	No	local_enrichment
shRNA.TAF15.HepG2.Liver_Cell_line.ENCODE.ENCSR998RZI.k1	shRNA	TAF15	HepG2	Liver_Cell_line	ENCODE	ENCSR998RZI	k1	-1	37.32	-0.0282463711259317	row_718	No	delta
shRNA.TAF15.HepG2.Liver_Cell_line.ENCODE.ENCSR998RZI.k1	shRNA	TAF15	HepG2	Liver_Cell_line	ENCODE	ENCSR998RZI	k1	-1	37.32	-0.0282463711259317	row_718	No	quant_nes
shRNA.TAF15.HepG2.Liver_Cell_line.ENCODE.ENCSR998RZI.k2	shRNA	TAF15	HepG2	Liver_Cell_line	ENCODE	ENCSR998RZI	k2	-1	41.31	-0.0282463711259317	row_719	No	total_enrichment
shRNA.TAF15.HepG2.Liver_Cell_line.ENCODE.ENCSR998RZI.k2	shRNA	TAF15	HepG2	Liver_Cell_line	ENCODE	ENCSR998RZI	k2	-1	41.31	-0.0282463711259317	row_719	No	local_enrichment
shRNA.TAF15.HepG2.Liver_Cell_line.ENCODE.ENCSR998RZI.k2	shRNA	TAF15	HepG2	Liver_Cell_line	ENCODE	ENCSR998RZI	k2	-1	41.31	-0.0282463711259317	row_719	No	delta
shRNA.TAF15.HepG2.Liver_Cell_line.ENCODE.ENCSR998RZI.k2	shRNA	TAF15	HepG2	Liver_Cell_line	ENCODE	ENCSR998RZI	k2	-1	41.31	-0.0282463711259317	row_719	No	quant_nes
shRNA.TAF15.HepG2.Liver_Cell_line.ENCODE.ENCSR998RZI.c1	shRNA	TAF15	HepG2	Liver_Cell_line	ENCODE	ENCSR998RZI	c1	1	34.31		row_720	No	total_enrichment
shRNA.TAF15.HepG2.Liver_Cell_line.ENCODE.ENCSR998RZI.c1	shRNA	TAF15	HepG2	Liver_Cell_line	ENCODE	ENCSR998RZI	c1	1	34.31		row_720	No	local_enrichment
shRNA.TAF15.HepG2.Liver_Cell_line.ENCODE.ENCSR998RZI.c1	shRNA	TAF15	HepG2	Liver_Cell_line	ENCODE	ENCSR998RZI	c1	1	34.31		row_720	No	delta
shRNA.TAF15.HepG2.Liver_Cell_line.ENCODE.ENCSR998RZI.c1	shRNA	TAF15	HepG2	Liver_Cell_line	ENCODE	ENCSR998RZI	c1	1	34.31		row_720	No	quant_nes
shRNA.TAF15.HepG2.Liver_Cell_line.ENCODE.ENCSR998RZI.c2	shRNA	TAF15	HepG2	Liver_Cell_line	ENCODE	ENCSR998RZI	c2	1	42.16		row_721	No	total_enrichment
shRNA.TAF15.HepG2.Liver_Cell_line.ENCODE.ENCSR998RZI.c2	shRNA	TAF15	HepG2	Liver_Cell_line	ENCODE	ENCSR998RZI	c2	1	42.16		row_721	No	local_enrichment
shRNA.TAF15.HepG2.Liver_Cell_line.ENCODE.ENCSR998RZI.c2	shRNA	TAF15	HepG2	Liver_Cell_line	ENCODE	ENCSR998RZI	c2	1	42.16		row_721	No	delta
shRNA.TAF15.HepG2.Liver_Cell_line.ENCODE.ENCSR998RZI.c2	shRNA	TAF15	HepG2	Liver_Cell_line	ENCODE	ENCSR998RZI	c2	1	42.16		row_721	No	quant_nes
CRISPRi.GATA2.K562.Haematopoietic_Cell_line.ENCODE.ENCSR557BMX.k1	CRISPRi	GATA2	K562	Haematopoietic_Cell_line	ENCODE	ENCSR557BMX	k1	-1	142.55	0.23564445147179	row_722	No	total_enrichment
CRISPRi.GATA2.K562.Haematopoietic_Cell_line.ENCODE.ENCSR557BMX.k1	CRISPRi	GATA2	K562	Haematopoietic_Cell_line	ENCODE	ENCSR557BMX	k1	-1	142.55	0.23564445147179	row_722	No	local_enrichment
CRISPRi.GATA2.K562.Haematopoietic_Cell_line.ENCODE.ENCSR557BMX.k1	CRISPRi	GATA2	K562	Haematopoietic_Cell_line	ENCODE	ENCSR557BMX	k1	-1	142.55	0.23564445147179	row_722	No	delta
CRISPRi.GATA2.K562.Haematopoietic_Cell_line.ENCODE.ENCSR557BMX.k1	CRISPRi	GATA2	K562	Haematopoietic_Cell_line	ENCODE	ENCSR557BMX	k1	-1	142.55	0.23564445147179	row_722	No	quant_nes
CRISPRi.GATA2.K562.Haematopoietic_Cell_line.ENCODE.ENCSR557BMX.k2	CRISPRi	GATA2	K562	Haematopoietic_Cell_line	ENCODE	ENCSR557BMX	k2	-1	147.5	0.23564445147179	row_723	No	total_enrichment
CRISPRi.GATA2.K562.Haematopoietic_Cell_line.ENCODE.ENCSR557BMX.k2	CRISPRi	GATA2	K562	Haematopoietic_Cell_line	ENCODE	ENCSR557BMX	k2	-1	147.5	0.23564445147179	row_723	No	local_enrichment
CRISPRi.GATA2.K562.Haematopoietic_Cell_line.ENCODE.ENCSR557BMX.k2	CRISPRi	GATA2	K562	Haematopoietic_Cell_line	ENCODE	ENCSR557BMX	k2	-1	147.5	0.23564445147179	row_723	No	delta
