	id	knockdown_method	target	cell	cell_type	platform	rep	sign	components
4816	GSM1552758	siRNA	YBX1	MDA	LNA-tRF-Glu1-shYBX1-0hr	GPL10558	k1	-1	total_enrichment
4817	GSM1552758	siRNA	YBX1	MDA	LNA-tRF-Glu1-shYBX1-0hr	GPL10558	k1	-1	local_enrichment
4818	GSM1552758	siRNA	YBX1	MDA	LNA-tRF-Glu1-shYBX1-0hr	GPL10558	k1	-1	delta
4819	GSM1552758	siRNA	YBX1	MDA	LNA-tRF-Glu1-shYBX1-0hr	GPL10558	k1	-1	quant_nes
4820	GSM1552759	siRNA	YBX1	MDA	LNA-tRF-Glu2-shYBX1-0hr	GPL10558	k2	-1	total_enrichment
4821	GSM1552759	siRNA	YBX1	MDA	LNA-tRF-Glu2-shYBX1-0hr	GPL10558	k2	-1	local_enrichment
4822	GSM1552759	siRNA	YBX1	MDA	LNA-tRF-Glu2-shYBX1-0hr	GPL10558	k2	-1	delta
4823	GSM1552759	siRNA	YBX1	MDA	LNA-tRF-Glu2-shYBX1-0hr	GPL10558	k2	-1	quant_nes
4824	GSM1552760	siRNA	YBX1	MDA	LNA-tRF-Glu3-shYBX1-0hr	GPL10558	k3	-1	total_enrichment
4825	GSM1552760	siRNA	YBX1	MDA	LNA-tRF-Glu3-shYBX1-0hr	GPL10558	k3	-1	local_enrichment
4826	GSM1552760	siRNA	YBX1	MDA	LNA-tRF-Glu3-shYBX1-0hr	GPL10558	k3	-1	delta
4827	GSM1552760	siRNA	YBX1	MDA	LNA-tRF-Glu3-shYBX1-0hr	GPL10558	k3	-1	quant_nes
4828	GSM1552761	siRNA	YBX1	MDA	LNA-tRF-Gly1-shYBX1-0hr	GPL10558	k1	-1	total_enrichment
4829	GSM1552761	siRNA	YBX1	MDA	LNA-tRF-Gly1-shYBX1-0hr	GPL10558	k1	-1	local_enrichment
4830	GSM1552761	siRNA	YBX1	MDA	LNA-tRF-Gly1-shYBX1-0hr	GPL10558	k1	-1	delta
4831	GSM1552761	siRNA	YBX1	MDA	LNA-tRF-Gly1-shYBX1-0hr	GPL10558	k1	-1	quant_nes
4832	GSM1552762	siRNA	YBX1	MDA	LNA-tRF-Gly2-shYBX1-0hr	GPL10558	k2	-1	total_enrichment
4833	GSM1552762	siRNA	YBX1	MDA	LNA-tRF-Gly2-shYBX1-0hr	GPL10558	k2	-1	local_enrichment
4834	GSM1552762	siRNA	YBX1	MDA	LNA-tRF-Gly2-shYBX1-0hr	GPL10558	k2	-1	delta
4835	GSM1552762	siRNA	YBX1	MDA	LNA-tRF-Gly2-shYBX1-0hr	GPL10558	k2	-1	quant_nes
4836	GSM1552763	siRNA	YBX1	MDA	LNA-tRF-Gly3-shYBX1-0hr	GPL10558	k3	-1	total_enrichment
4837	GSM1552763	siRNA	YBX1	MDA	LNA-tRF-Gly3-shYBX1-0hr	GPL10558	k3	-1	local_enrichment
4838	GSM1552763	siRNA	YBX1	MDA	LNA-tRF-Gly3-shYBX1-0hr	GPL10558	k3	-1	delta
4839	GSM1552763	siRNA	YBX1	MDA	LNA-tRF-Gly3-shYBX1-0hr	GPL10558	k3	-1	quant_nes
4840	GSM1552764	siRNA	YBX1	MDA	LNA-tRF-Tyr1-shYBX1-0hr	GPL10558	k1	-1	total_enrichment
4841	GSM1552764	siRNA	YBX1	MDA	LNA-tRF-Tyr1-shYBX1-0hr	GPL10558	k1	-1	local_enrichment
4842	GSM1552764	siRNA	YBX1	MDA	LNA-tRF-Tyr1-shYBX1-0hr	GPL10558	k1	-1	delta
4843	GSM1552764	siRNA	YBX1	MDA	LNA-tRF-Tyr1-shYBX1-0hr	GPL10558	k1	-1	quant_nes
4844	GSM1552765	siRNA	YBX1	MDA	LNA-tRF-Tyr2-shYBX1-0hr	GPL10558	k2	-1	total_enrichment
4845	GSM1552765	siRNA	YBX1	MDA	LNA-tRF-Tyr2-shYBX1-0hr	GPL10558	k2	-1	local_enrichment
4846	GSM1552765	siRNA	YBX1	MDA	LNA-tRF-Tyr2-shYBX1-0hr	GPL10558	k2	-1	delta
4847	GSM1552765	siRNA	YBX1	MDA	LNA-tRF-Tyr2-shYBX1-0hr	GPL10558	k2	-1	quant_nes
4848	GSM1552766	siRNA	YBX1	MDA	LNA-tRF-Tyr3-shYBX1-0hr	GPL10558	k3	-1	total_enrichment
4849	GSM1552766	siRNA	YBX1	MDA	LNA-tRF-Tyr3-shYBX1-0hr	GPL10558	k3	-1	local_enrichment
4850	GSM1552766	siRNA	YBX1	MDA	LNA-tRF-Tyr3-shYBX1-0hr	GPL10558	k3	-1	delta
4851	GSM1552766	siRNA	YBX1	MDA	LNA-tRF-Tyr3-shYBX1-0hr	GPL10558	k3	-1	quant_nes
4852	GSM1552767	siRNA	YBX1	MDA	LNA-tRF-Asp1-shYBX1-8hr	GPL10558	k1	-1	total_enrichment
4853	GSM1552767	siRNA	YBX1	MDA	LNA-tRF-Asp1-shYBX1-8hr	GPL10558	k1	-1	local_enrichment
4854	GSM1552767	siRNA	YBX1	MDA	LNA-tRF-Asp1-shYBX1-8hr	GPL10558	k1	-1	delta
4855	GSM1552767	siRNA	YBX1	MDA	LNA-tRF-Asp1-shYBX1-8hr	GPL10558	k1	-1	quant_nes
4856	GSM1552768	siRNA	YBX1	MDA	LNA-tRF-Asp2-shYBX1-8hr	GPL10558	k2	-1	total_enrichment
4857	GSM1552768	siRNA	YBX1	MDA	LNA-tRF-Asp2-shYBX1-8hr	GPL10558	k2	-1	local_enrichment
4858	GSM1552768	siRNA	YBX1	MDA	LNA-tRF-Asp2-shYBX1-8hr	GPL10558	k2	-1	delta
4859	GSM1552768	siRNA	YBX1	MDA	LNA-tRF-Asp2-shYBX1-8hr	GPL10558	k2	-1	quant_nes
4860	GSM1552769	siRNA	YBX1	MDA	LNA-tRF-Asp3-shYBX1-8hr	GPL10558	k3	-1	total_enrichment
4861	GSM1552769	siRNA	YBX1	MDA	LNA-tRF-Asp3-shYBX1-8hr	GPL10558	k3	-1	local_enrichment
4862	GSM1552769	siRNA	YBX1	MDA	LNA-tRF-Asp3-shYBX1-8hr	GPL10558	k3	-1	delta
4863	GSM1552769	siRNA	YBX1	MDA	LNA-tRF-Asp3-shYBX1-8hr	GPL10558	k3	-1	quant_nes
4864	GSM1552770	siRNA	YBX1	MDA	LNA-tRF-Glu1-shYBX1-8hr	GPL10558	k1	-1	total_enrichment
4865	GSM1552770	siRNA	YBX1	MDA	LNA-tRF-Glu1-shYBX1-8hr	GPL10558	k1	-1	local_enrichment
4866	GSM1552770	siRNA	YBX1	MDA	LNA-tRF-Glu1-shYBX1-8hr	GPL10558	k1	-1	delta
4867	GSM1552770	siRNA	YBX1	MDA	LNA-tRF-Glu1-shYBX1-8hr	GPL10558	k1	-1	quant_nes
4868	GSM1552771	siRNA	YBX1	MDA	LNA-tRF-Glu2-shYBX1-8hr	GPL10558	k2	-1	total_enrichment
4869	GSM1552771	siRNA	YBX1	MDA	LNA-tRF-Glu2-shYBX1-8hr	GPL10558	k2	-1	local_enrichment
4870	GSM1552771	siRNA	YBX1	MDA	LNA-tRF-Glu2-shYBX1-8hr	GPL10558	k2	-1	delta
4871	GSM1552771	siRNA	YBX1	MDA	LNA-tRF-Glu2-shYBX1-8hr	GPL10558	k2	-1	quant_nes
4872	GSM1552772	siRNA	YBX1	MDA	LNA-tRF-Glu3-shYBX1-8hr	GPL10558	k3	-1	total_enrichment
4873	GSM1552772	siRNA	YBX1	MDA	LNA-tRF-Glu3-shYBX1-8hr	GPL10558	k3	-1	local_enrichment
4874	GSM1552772	siRNA	YBX1	MDA	LNA-tRF-Glu3-shYBX1-8hr	GPL10558	k3	-1	delta
4875	GSM1552772	siRNA	YBX1	MDA	LNA-tRF-Glu3-shYBX1-8hr	GPL10558	k3	-1	quant_nes
4876	GSM1552773	siRNA	YBX1	MDA	LNA-tRF-Gly1-shYBX1-8hr	GPL10558	k1	-1	total_enrichment
4877	GSM1552773	siRNA	YBX1	MDA	LNA-tRF-Gly1-shYBX1-8hr	GPL10558	k1	-1	local_enrichment
4878	GSM1552773	siRNA	YBX1	MDA	LNA-tRF-Gly1-shYBX1-8hr	GPL10558	k1	-1	delta
4879	GSM1552773	siRNA	YBX1	MDA	LNA-tRF-Gly1-shYBX1-8hr	GPL10558	k1	-1	quant_nes
4880	GSM1552774	siRNA	YBX1	MDA	LNA-tRF-Gly2-shYBX1-8hr	GPL10558	k2	-1	total_enrichment
4881	GSM1552774	siRNA	YBX1	MDA	LNA-tRF-Gly2-shYBX1-8hr	GPL10558	k2	-1	local_enrichment
4882	GSM1552774	siRNA	YBX1	MDA	LNA-tRF-Gly2-shYBX1-8hr	GPL10558	k2	-1	delta
4883	GSM1552774	siRNA	YBX1	MDA	LNA-tRF-Gly2-shYBX1-8hr	GPL10558	k2	-1	quant_nes
4884	GSM1552775	siRNA	YBX1	MDA	LNA-tRF-Gly3-shYBX1-8hr	GPL10558	k3	-1	total_enrichment
4885	GSM1552775	siRNA	YBX1	MDA	LNA-tRF-Gly3-shYBX1-8hr	GPL10558	k3	-1	local_enrichment
4886	GSM1552775	siRNA	YBX1	MDA	LNA-tRF-Gly3-shYBX1-8hr	GPL10558	k3	-1	delta
4887	GSM1552775	siRNA	YBX1	MDA	LNA-tRF-Gly3-shYBX1-8hr	GPL10558	k3	-1	quant_nes
4888	GSM1552776	siRNA	YBX1	MDA	LNA-tRF-Tyr1-shYBX1-8hr	GPL10558	k1	-1	total_enrichment
4889	GSM1552776	siRNA	YBX1	MDA	LNA-tRF-Tyr1-shYBX1-8hr	GPL10558	k1	-1	local_enrichment
4890	GSM1552776	siRNA	YBX1	MDA	LNA-tRF-Tyr1-shYBX1-8hr	GPL10558	k1	-1	delta
4891	GSM1552776	siRNA	YBX1	MDA	LNA-tRF-Tyr1-shYBX1-8hr	GPL10558	k1	-1	quant_nes
4892	GSM1552777	siRNA	YBX1	MDA	LNA-tRF-Tyr2-shYBX1-8hr	GPL10558	k2	-1	total_enrichment
4893	GSM1552777	siRNA	YBX1	MDA	LNA-tRF-Tyr2-shYBX1-8hr	GPL10558	k2	-1	local_enrichment
4894	GSM1552777	siRNA	YBX1	MDA	LNA-tRF-Tyr2-shYBX1-8hr	GPL10558	k2	-1	delta
4895	GSM1552777	siRNA	YBX1	MDA	LNA-tRF-Tyr2-shYBX1-8hr	GPL10558	k2	-1	quant_nes
4896	GSM1552778	siRNA	YBX1	MDA	LNA-tRF-Tyr3-shYBX1-8hr	GPL10558	k3	-1	total_enrichment
4897	GSM1552778	siRNA	YBX1	MDA	LNA-tRF-Tyr3-shYBX1-8hr	GPL10558	k3	-1	local_enrichment
4898	GSM1552778	siRNA	YBX1	MDA	LNA-tRF-Tyr3-shYBX1-8hr	GPL10558	k3	-1	delta
4899	GSM1552778	siRNA	YBX1	MDA	LNA-tRF-Tyr3-shYBX1-8hr	GPL10558	k3	-1	quant_nes
4900	GSM693927	Control	NAN	HEK293T	HEK293T-BACH1-esiRNA-24h-rep1	GPL570	c1	1	total_enrichment
4901	GSM693927	Control	NAN	HEK293T	HEK293T-BACH1-esiRNA-24h-rep1	GPL570	c1	1	local_enrichment
4902	GSM693927	Control	NAN	HEK293T	HEK293T-BACH1-esiRNA-24h-rep1	GPL570	c1	1	delta
4903	GSM693927	Control	NAN	HEK293T	HEK293T-BACH1-esiRNA-24h-rep1	GPL570	c1	1	quant_nes
4904	GSM693928	Control	NAN	HEK293T	HEK293T-BACH1-esiRNA-24h-rep2	GPL570	c2	1	total_enrichment
4905	GSM693928	Control	NAN	HEK293T	HEK293T-BACH1-esiRNA-24h-rep2	GPL570	c2	1	local_enrichment
4906	GSM693928	Control	NAN	HEK293T	HEK293T-BACH1-esiRNA-24h-rep2	GPL570	c2	1	delta
4907	GSM693928	Control	NAN	HEK293T	HEK293T-BACH1-esiRNA-24h-rep2	GPL570	c2	1	quant_nes
4908	GSM693929	Control	NAN	HEK293T	HEK293T-BACH1-esiRNA-24h-rep3	GPL570	c3	1	total_enrichment
4909	GSM693929	Control	NAN	HEK293T	HEK293T-BACH1-esiRNA-24h-rep3	GPL570	c3	1	local_enrichment
4910	GSM693929	Control	NAN	HEK293T	HEK293T-BACH1-esiRNA-24h-rep3	GPL570	c3	1	delta
4911	GSM693929	Control	NAN	HEK293T	HEK293T-BACH1-esiRNA-24h-rep3	GPL570	c3	1	quant_nes
4912	GSM693930	siRNA	BACH1	HEK293T	HEK293T-BACH1-siRNA1-24h-rep1	GPL570	k1	-1	total_enrichment
4913	GSM693930	siRNA	BACH1	HEK293T	HEK293T-BACH1-siRNA1-24h-rep1	GPL570	k1	-1	local_enrichment
4914	GSM693930	siRNA	BACH1	HEK293T	HEK293T-BACH1-siRNA1-24h-rep1	GPL570	k1	-1	delta
4915	GSM693930	siRNA	BACH1	HEK293T	HEK293T-BACH1-siRNA1-24h-rep1	GPL570	k1	-1	quant_nes
4916	GSM693931	siRNA	BACH1	HEK293T	HEK293T-BACH1-siRNA1-24h-rep2	GPL570	k2	-1	total_enrichment
4917	GSM693931	siRNA	BACH1	HEK293T	HEK293T-BACH1-siRNA1-24h-rep2	GPL570	k2	-1	local_enrichment
4918	GSM693931	siRNA	BACH1	HEK293T	HEK293T-BACH1-siRNA1-24h-rep2	GPL570	k2	-1	delta
4919	GSM693931	siRNA	BACH1	HEK293T	HEK293T-BACH1-siRNA1-24h-rep2	GPL570	k2	-1	quant_nes
4920	GSM693932	siRNA	BACH1	HEK293T	HEK293T-BACH1-siRNA1-24h-rep3	GPL570	k3	-1	total_enrichment
4921	GSM693932	siRNA	BACH1	HEK293T	HEK293T-BACH1-siRNA1-24h-rep3	GPL570	k3	-1	local_enrichment
4922	GSM693932	siRNA	BACH1	HEK293T	HEK293T-BACH1-siRNA1-24h-rep3	GPL570	k3	-1	delta
4923	GSM693932	siRNA	BACH1	HEK293T	HEK293T-BACH1-siRNA1-24h-rep3	GPL570	k3	-1	quant_nes
4924	GSM693933	siRNA	BACH1	HEK293T	HEK293T-BACH1-siRNA2-24h-rep1	GPL570	k1	-1	total_enrichment
4925	GSM693933	siRNA	BACH1	HEK293T	HEK293T-BACH1-siRNA2-24h-rep1	GPL570	k1	-1	local_enrichment
4926	GSM693933	siRNA	BACH1	HEK293T	HEK293T-BACH1-siRNA2-24h-rep1	GPL570	k1	-1	delta
4927	GSM693933	siRNA	BACH1	HEK293T	HEK293T-BACH1-siRNA2-24h-rep1	GPL570	k1	-1	quant_nes
4928	GSM693934	siRNA	BACH1	HEK293T	HEK293T-BACH1-siRNA2-24h-rep2	GPL570	k2	-1	total_enrichment
4929	GSM693934	siRNA	BACH1	HEK293T	HEK293T-BACH1-siRNA2-24h-rep2	GPL570	k2	-1	local_enrichment
4930	GSM693934	siRNA	BACH1	HEK293T	HEK293T-BACH1-siRNA2-24h-rep2	GPL570	k2	-1	delta
4931	GSM693934	siRNA	BACH1	HEK293T	HEK293T-BACH1-siRNA2-24h-rep2	GPL570	k2	-1	quant_nes
4932	GSM693935	siRNA	BACH1	HEK293T	HEK293T-BACH1-siRNA2-24h-rep3	GPL570	k3	-1	total_enrichment
4933	GSM693935	siRNA	BACH1	HEK293T	HEK293T-BACH1-siRNA2-24h-rep3	GPL570	k3	-1	local_enrichment
4934	GSM693935	siRNA	BACH1	HEK293T	HEK293T-BACH1-siRNA2-24h-rep3	GPL570	k3	-1	delta
4935	GSM693935	siRNA	BACH1	HEK293T	HEK293T-BACH1-siRNA2-24h-rep3	GPL570	k3	-1	quant_nes
4936	GSM693936	Control	NAN	HEK293T	HEK293T-mock-transfection-24h-rep1	GPL570	c1	1	total_enrichment
4937	GSM693936	Control	NAN	HEK293T	HEK293T-mock-transfection-24h-rep1	GPL570	c1	1	local_enrichment
4938	GSM693936	Control	NAN	HEK293T	HEK293T-mock-transfection-24h-rep1	GPL570	c1	1	delta
4939	GSM693936	Control	NAN	HEK293T	HEK293T-mock-transfection-24h-rep1	GPL570	c1	1	quant_nes
4940	GSM693937	Control	NAN	HEK293T	HEK293T-mock-transfection-24h-rep2	GPL570	c2	1	total_enrichment
4941	GSM693937	Control	NAN	HEK293T	HEK293T-mock-transfection-24h-rep2	GPL570	c2	1	local_enrichment
4942	GSM693937	Control	NAN	HEK293T	HEK293T-mock-transfection-24h-rep2	GPL570	c2	1	delta
4943	GSM693937	Control	NAN	HEK293T	HEK293T-mock-transfection-24h-rep2	GPL570	c2	1	quant_nes
4944	GSM693938	Control	NAN	HEK293T	HEK293T-mock-transfection-24h-rep3	GPL570	c3	1	total_enrichment
4945	GSM693938	Control	NAN	HEK293T	HEK293T-mock-transfection-24h-rep3	GPL570	c3	1	local_enrichment
4946	GSM693938	Control	NAN	HEK293T	HEK293T-mock-transfection-24h-rep3	GPL570	c3	1	delta
4947	GSM693938	Control	NAN	HEK293T	HEK293T-mock-transfection-24h-rep3	GPL570	c3	1	quant_nes
4948	GSM693939	Control	NAN	HEK293T	HEK293T-mock-transfection-24h-rep4	GPL570	c4	1	total_enrichment
4949	GSM693939	Control	NAN	HEK293T	HEK293T-mock-transfection-24h-rep4	GPL570	c4	1	local_enrichment
4950	GSM693939	Control	NAN	HEK293T	HEK293T-mock-transfection-24h-rep4	GPL570	c4	1	delta
4951	GSM693939	Control	NAN	HEK293T	HEK293T-mock-transfection-24h-rep4	GPL570	c4	1	quant_nes
4952	GSM693940	Control	BACH1	HEK293T	HEK293T-BACH1-esiRNA-72h-rep1	GPL570	c1	1	total_enrichment
4953	GSM693940	Control	BACH1	HEK293T	HEK293T-BACH1-esiRNA-72h-rep1	GPL570	c1	1	local_enrichment
4954	GSM693940	Control	BACH1	HEK293T	HEK293T-BACH1-esiRNA-72h-rep1	GPL570	c1	1	delta
4955	GSM693940	Control	BACH1	HEK293T	HEK293T-BACH1-esiRNA-72h-rep1	GPL570	c1	1	quant_nes
4956	GSM693941	Control	BACH1	HEK293T	HEK293T-BACH1-esiRNA-72h-rep2	GPL570	c2	1	total_enrichment
4957	GSM693941	Control	BACH1	HEK293T	HEK293T-BACH1-esiRNA-72h-rep2	GPL570	c2	1	local_enrichment
4958	GSM693941	Control	BACH1	HEK293T	HEK293T-BACH1-esiRNA-72h-rep2	GPL570	c2	1	delta
4959	GSM693941	Control	BACH1	HEK293T	HEK293T-BACH1-esiRNA-72h-rep2	GPL570	c2	1	quant_nes
4960	GSM693942	Control	BACH1	HEK293T	HEK293T-BACH1-esiRNA-72h-rep3	GPL570	c3	1	total_enrichment
4961	GSM693942	Control	BACH1	HEK293T	HEK293T-BACH1-esiRNA-72h-rep3	GPL570	c3	1	local_enrichment
4962	GSM693942	Control	BACH1	HEK293T	HEK293T-BACH1-esiRNA-72h-rep3	GPL570	c3	1	delta
4963	GSM693942	Control	BACH1	HEK293T	HEK293T-BACH1-esiRNA-72h-rep3	GPL570	c3	1	quant_nes
4964	GSM693943	siRNA	BACH1	HEK293T	HEK293T-BACH1-siRNA1-72h-rep1	GPL570	k1	-1	total_enrichment
4965	GSM693943	siRNA	BACH1	HEK293T	HEK293T-BACH1-siRNA1-72h-rep1	GPL570	k1	-1	local_enrichment
4966	GSM693943	siRNA	BACH1	HEK293T	HEK293T-BACH1-siRNA1-72h-rep1	GPL570	k1	-1	delta
4967	GSM693943	siRNA	BACH1	HEK293T	HEK293T-BACH1-siRNA1-72h-rep1	GPL570	k1	-1	quant_nes
4968	GSM693944	siRNA	BACH1	HEK293T	HEK293T-BACH1-siRNA1-72h-rep2	GPL570	k2	-1	total_enrichment
4969	GSM693944	siRNA	BACH1	HEK293T	HEK293T-BACH1-siRNA1-72h-rep2	GPL570	k2	-1	local_enrichment
4970	GSM693944	siRNA	BACH1	HEK293T	HEK293T-BACH1-siRNA1-72h-rep2	GPL570	k2	-1	delta
4971	GSM693944	siRNA	BACH1	HEK293T	HEK293T-BACH1-siRNA1-72h-rep2	GPL570	k2	-1	quant_nes
4972	GSM693945	siRNA	BACH1	HEK293T	HEK293T-BACH1-siRNA1-72h-rep3	GPL570	k3	-1	total_enrichment
4973	GSM693945	siRNA	BACH1	HEK293T	HEK293T-BACH1-siRNA1-72h-rep3	GPL570	k3	-1	local_enrichment
4974	GSM693945	siRNA	BACH1	HEK293T	HEK293T-BACH1-siRNA1-72h-rep3	GPL570	k3	-1	delta
4975	GSM693945	siRNA	BACH1	HEK293T	HEK293T-BACH1-siRNA1-72h-rep3	GPL570	k3	-1	quant_nes
4976	GSM693946	siRNA	BACH1	HEK293T	HEK293T-BACH1-siRNA2-72h-rep1	GPL570	k1	-1	total_enrichment
4977	GSM693946	siRNA	BACH1	HEK293T	HEK293T-BACH1-siRNA2-72h-rep1	GPL570	k1	-1	local_enrichment
4978	GSM693946	siRNA	BACH1	HEK293T	HEK293T-BACH1-siRNA2-72h-rep1	GPL570	k1	-1	delta
4979	GSM693946	siRNA	BACH1	HEK293T	HEK293T-BACH1-siRNA2-72h-rep1	GPL570	k1	-1	quant_nes
4980	GSM693947	siRNA	BACH1	HEK293T	HEK293T-BACH1-siRNA2-72h-rep2	GPL570	k2	-1	total_enrichment
4981	GSM693947	siRNA	BACH1	HEK293T	HEK293T-BACH1-siRNA2-72h-rep2	GPL570	k2	-1	local_enrichment
4982	GSM693947	siRNA	BACH1	HEK293T	HEK293T-BACH1-siRNA2-72h-rep2	GPL570	k2	-1	delta
4983	GSM693947	siRNA	BACH1	HEK293T	HEK293T-BACH1-siRNA2-72h-rep2	GPL570	k2	-1	quant_nes
4984	GSM693948	siRNA	BACH1	HEK293T	HEK293T-BACH1-siRNA2-72h-rep3	GPL570	k3	-1	total_enrichment
4985	GSM693948	siRNA	BACH1	HEK293T	HEK293T-BACH1-siRNA2-72h-rep3	GPL570	k3	-1	local_enrichment
4986	GSM693948	siRNA	BACH1	HEK293T	HEK293T-BACH1-siRNA2-72h-rep3	GPL570	k3	-1	delta
4987	GSM693948	siRNA	BACH1	HEK293T	HEK293T-BACH1-siRNA2-72h-rep3	GPL570	k3	-1	quant_nes
4988	GSM693949	Control	NAN	HEK293T	HEK293T-mock-transfection-72h-rep1	GPL570	c1	1	total_enrichment
4989	GSM693949	Control	NAN	HEK293T	HEK293T-mock-transfection-72h-rep1	GPL570	c1	1	local_enrichment
4990	GSM693949	Control	NAN	HEK293T	HEK293T-mock-transfection-72h-rep1	GPL570	c1	1	delta
4991	GSM693949	Control	NAN	HEK293T	HEK293T-mock-transfection-72h-rep1	GPL570	c1	1	quant_nes
4992	GSM693950	Control	NAN	HEK293T	HEK293T-mock-transfection-72h-rep2	GPL570	c2	1	total_enrichment
4993	GSM693950	Control	NAN	HEK293T	HEK293T-mock-transfection-72h-rep2	GPL570	c2	1	local_enrichment
4994	GSM693950	Control	NAN	HEK293T	HEK293T-mock-transfection-72h-rep2	GPL570	c2	1	delta
4995	GSM693950	Control	NAN	HEK293T	HEK293T-mock-transfection-72h-rep2	GPL570	c2	1	quant_nes
4996	GSM693951	Control	NAN	HEK293T	HEK293T-mock-transfection-72h-rep3	GPL570	c3	1	total_enrichment
4997	GSM693951	Control	NAN	HEK293T	HEK293T-mock-transfection-72h-rep3	GPL570	c3	1	local_enrichment
4998	GSM693951	Control	NAN	HEK293T	HEK293T-mock-transfection-72h-rep3	GPL570	c3	1	delta
4999	GSM693951	Control	NAN	HEK293T	HEK293T-mock-transfection-72h-rep3	GPL570	c3	1	quant_nes
5000	GSM1520300	Control	NAN	ALLSIL	ALLSIL-scrambled-siRNA-24h-1-[RUNX1-experiment]	GPL19197	c1	1	total_enrichment
5001	GSM1520300	Control	NAN	ALLSIL	ALLSIL-scrambled-siRNA-24h-1-[RUNX1-experiment]	GPL19197	c1	1	local_enrichment
5002	GSM1520300	Control	NAN	ALLSIL	ALLSIL-scrambled-siRNA-24h-1-[RUNX1-experiment]	GPL19197	c1	1	delta
5003	GSM1520300	Control	NAN	ALLSIL	ALLSIL-scrambled-siRNA-24h-1-[RUNX1-experiment]	GPL19197	c1	1	quant_nes
5004	GSM1520301	siRNA	RUNX1	ALLSIL	ALLSIL-RUNX1-siRNA1-24h-1	GPL19197	k1	-1	total_enrichment
5005	GSM1520301	siRNA	RUNX1	ALLSIL	ALLSIL-RUNX1-siRNA1-24h-1	GPL19197	k1	-1	local_enrichment
5006	GSM1520301	siRNA	RUNX1	ALLSIL	ALLSIL-RUNX1-siRNA1-24h-1	GPL19197	k1	-1	delta
5007	GSM1520301	siRNA	RUNX1	ALLSIL	ALLSIL-RUNX1-siRNA1-24h-1	GPL19197	k1	-1	quant_nes
5008	GSM1520302	siRNA	RUNX1	ALLSIL	ALLSIL-RUNX1-siRNA2-24h-1	GPL19197	k1	-1	total_enrichment
5009	GSM1520302	siRNA	RUNX1	ALLSIL	ALLSIL-RUNX1-siRNA2-24h-1	GPL19197	k1	-1	local_enrichment
5010	GSM1520302	siRNA	RUNX1	ALLSIL	ALLSIL-RUNX1-siRNA2-24h-1	GPL19197	k1	-1	delta
5011	GSM1520302	siRNA	RUNX1	ALLSIL	ALLSIL-RUNX1-siRNA2-24h-1	GPL19197	k1	-1	quant_nes
5012	GSM1520303	Control	NAN	ALLSIL	ALLSIL-scrambled-siRNA-24h-2-[RUNX1-experiment]	GPL19197	c2	1	total_enrichment
5013	GSM1520303	Control	NAN	ALLSIL	ALLSIL-scrambled-siRNA-24h-2-[RUNX1-experiment]	GPL19197	c2	1	local_enrichment
5014	GSM1520303	Control	NAN	ALLSIL	ALLSIL-scrambled-siRNA-24h-2-[RUNX1-experiment]	GPL19197	c2	1	delta
5015	GSM1520303	Control	NAN	ALLSIL	ALLSIL-scrambled-siRNA-24h-2-[RUNX1-experiment]	GPL19197	c2	1	quant_nes
5016	GSM1520304	siRNA	RUNX1	ALLSIL	ALLSIL-RUNX1-siRNA1-24h-2	GPL19197	k2	-1	total_enrichment
5017	GSM1520304	siRNA	RUNX1	ALLSIL	ALLSIL-RUNX1-siRNA1-24h-2	GPL19197	k2	-1	local_enrichment
5018	GSM1520304	siRNA	RUNX1	ALLSIL	ALLSIL-RUNX1-siRNA1-24h-2	GPL19197	k2	-1	delta
5019	GSM1520304	siRNA	RUNX1	ALLSIL	ALLSIL-RUNX1-siRNA1-24h-2	GPL19197	k2	-1	quant_nes
5020	GSM1520305	siRNA	RUNX1	ALLSIL	ALLSIL-RUNX1-siRNA2-24h-2	GPL19197	k2	-1	total_enrichment
5021	GSM1520305	siRNA	RUNX1	ALLSIL	ALLSIL-RUNX1-siRNA2-24h-2	GPL19197	k2	-1	local_enrichment
5022	GSM1520305	siRNA	RUNX1	ALLSIL	ALLSIL-RUNX1-siRNA2-24h-2	GPL19197	k2	-1	delta
5023	GSM1520305	siRNA	RUNX1	ALLSIL	ALLSIL-RUNX1-siRNA2-24h-2	GPL19197	k2	-1	quant_nes
5024	GSM1520306	Control	NAN	ALLSIL	ALLSIL-scrambled-siRNA-24h-3-[RUNX1-experiment]	GPL19197	c3	1	total_enrichment
5025	GSM1520306	Control	NAN	ALLSIL	ALLSIL-scrambled-siRNA-24h-3-[RUNX1-experiment]	GPL19197	c3	1	local_enrichment
5026	GSM1520306	Control	NAN	ALLSIL	ALLSIL-scrambled-siRNA-24h-3-[RUNX1-experiment]	GPL19197	c3	1	delta
5027	GSM1520306	Control	NAN	ALLSIL	ALLSIL-scrambled-siRNA-24h-3-[RUNX1-experiment]	GPL19197	c3	1	quant_nes
5028	GSM1520307	siRNA	RUNX1	ALLSIL	ALLSIL-RUNX1-siRNA1-24h-3	GPL19197	k3	-1	total_enrichment
5029	GSM1520307	siRNA	RUNX1	ALLSIL	ALLSIL-RUNX1-siRNA1-24h-3	GPL19197	k3	-1	local_enrichment
5030	GSM1520307	siRNA	RUNX1	ALLSIL	ALLSIL-RUNX1-siRNA1-24h-3	GPL19197	k3	-1	delta
